CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
718127958,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,9097
718685358,Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
771559158,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,2375
710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,8109
711197658,Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,2618
709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,3549
708272808,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,2718
720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,2230
709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,3802
712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,2736
788920308,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,2258
718160358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,1438.3
719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,2954
712885533,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,11882
719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,1438.3
721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,1438.3
714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,2778
771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,2474
713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,5632
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,11025
711294258,Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,2642
719954733,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,30357
711561933,Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,2201
826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,2002
711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,8777
715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,2575
716929233,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,5182
709014558,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,3783
710636208,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,34516
815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,1515
718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,2865
715686183,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,2711
741778458,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,2341
801056358,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,13287
709486158,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,1438.3
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,1639
803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,5668
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,24542
788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,1959
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,1838
708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,3111
789097833,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,3927
709443633,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,4345
767280633,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,3003
713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,1438.3
721033908,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,2541
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,2422
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,1440
772076208,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,26108
710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,2516
712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,3646
794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,2214
716437533,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,11862
715109508,Existing Customer,44,F,3,College,Married,Unknown,Blue,8729
795392433,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,2423
712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,4073
720118908,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,9916
799486158,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,1438.3
718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,6452
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,1952
709546608,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,1438.3
823624158,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,4500
771688983,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,2252
708701358,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,2370
712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,2610
710712783,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,2294
716626008,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,5062
718284408,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,2415
717414933,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,2918
713032233,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,2708
714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3666
714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,1438.3
708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,1438.3
708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,2809
780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,26303
711712983,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,15982
712549758,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25060
713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,1545
820599333,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,1438.3
787261008,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,4112
778343958,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,1451
788407833,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,16424
760807608,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,2340
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,1926
715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,2954
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,1848
717995958,Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,1634
718736883,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,4328
721045608,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,2943
715215108,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,2611
795823383,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,2419
718338708,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,5481
713588958,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,2129
710120358,Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,9026
809582058,Existing Customer,48,M,2,Unknown,Unknown,$40K - $60K,Blue,1761
709199358,Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,3316
821889858,Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,1970
815324433,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,1438.3
793656633,Existing Customer,35,F,3,Uneducated,Married,Unknown,Blue,2278
713246208,Existing Customer,65,M,1,Unknown,Single,$40K - $60K,Blue,13364
711493158,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,2801
721163133,Existing Customer,44,M,2,Graduate,Single,Unknown,Blue,28292
826417233,Existing Customer,35,F,4,College,Married,Less than $40K,Blue,2933
711619608,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,21630
712244733,Existing Customer,56,F,1,Unknown,Married,Less than $40K,Blue,3132
709638783,Existing Customer,50,F,1,High School,Married,$40K - $60K,Blue,2961
720296808,Attrited Customer,52,F,3,Graduate,Married,Unknown,Blue,4173
718926258,Existing Customer,37,F,1,High School,Single,Unknown,Blue,2458
714706083,Existing Customer,44,M,2,College,Married,$60K - $80K,Blue,12229
721473783,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,2272
712230408,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,6953
716186883,Existing Customer,48,F,4,College,Married,$40K - $60K,Blue,1792
715204083,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,2765
709283358,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,2895
817887408,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,6904
789481233,Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,2220
718184883,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,1495
821157183,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,2541
709837308,Existing Customer,34,F,3,Graduate,Single,Unknown,Blue,7531
779491908,Existing Customer,47,F,4,Post-Graduate,Unknown,Unknown,Blue,8644
718399233,Existing Customer,43,F,4,College,Single,$40K - $60K,Blue,1531
779447358,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,2884
710661333,Attrited Customer,55,F,2,Unknown,Single,Unknown,Blue,10241
789114408,Existing Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,4182
710570058,Attrited Customer,44,F,1,Graduate,Single,Less than $40K,Blue,3101
712681608,Existing Customer,54,F,3,Uneducated,Single,Less than $40K,Blue,4542
709086933,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,3372
709179708,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Blue,3099
711206958,Existing Customer,41,F,3,High School,Divorced,Unknown,Blue,2416
823928058,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,5299
796330983,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,2138
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,1850
779307558,Existing Customer,53,F,1,College,Unknown,$40K - $60K,Blue,3585
788846508,Existing Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,2690
783500283,Existing Customer,62,M,0,Graduate,Unknown,$80K - $120K,Blue,29100
802247658,Attrited Customer,59,M,2,Uneducated,Single,$40K - $60K,Blue,2699
795573333,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,8376
721366308,Existing Customer,50,M,3,Unknown,Single,$40K - $60K,Blue,13509
720377433,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,2396
711243108,Existing Customer,50,M,1,Doctorate,Married,$80K - $120K,Blue,18964
789351783,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,2114
719699208,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,1623
720774183,Existing Customer,40,F,1,High School,Divorced,Less than $40K,Blue,2579
713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,5045
715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,2089
815596608,Existing Customer,48,F,5,Uneducated,Married,$40K - $60K,Blue,2866
718921683,Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,9738
720031908,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,4370
716716083,Existing Customer,58,M,3,Unknown,Single,$80K - $120K,Blue,3355
819969933,Existing Customer,43,F,2,High School,Single,$40K - $60K,Blue,5070
714382608,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,2572
720092283,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,2016
720531633,Attrited Customer,55,F,1,Graduate,Unknown,Less than $40K,Blue,3552
718508883,Attrited Customer,43,F,3,Unknown,Single,Less than $40K,Blue,2325
708794133,Existing Customer,46,F,4,High School,Unknown,Less than $40K,Blue,2533
713447583,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,3871
716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,3983
712713108,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,2035
719245083,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,1773
708269583,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,2029
720234708,Attrited Customer,45,M,2,High School,Single,$120K +,Blue,15490
709436883,Existing Customer,56,F,2,Uneducated,Single,$40K - $60K,Blue,2941
714140133,Existing Customer,42,F,4,Graduate,Unknown,Less than $40K,Blue,2314
716136333,Attrited Customer,40,F,4,Uneducated,Single,Less than $40K,Blue,4212
715031433,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,6248
810667158,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,2430
715253433,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,5543
809937933,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,2470
708997833,Existing Customer,49,F,4,Doctorate,Single,$40K - $60K,Blue,3255
718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,1691
780086658,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,18229
708754833,Existing Customer,48,F,3,Uneducated,Single,Unknown,Blue,2827
788638908,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,2351
715607958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,4202
708515358,Existing Customer,40,F,1,High School,Married,Less than $40K,Blue,4712
716357058,Existing Customer,53,M,3,Uneducated,Single,$80K - $120K,Blue,2611
714569958,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,3206
716822583,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,5245
721109358,Existing Customer,39,M,3,High School,Married,$60K - $80K,Blue,2583
827635083,Existing Customer,59,F,0,Graduate,Unknown,Unknown,Blue,1438.3
715492983,Existing Customer,40,M,3,Post-Graduate,Married,$120K +,Blue,7464
712234308,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,4928
708334158,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,9863
812488608,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,5024
793345008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,1452
788856408,Existing Customer,50,F,5,Uneducated,Married,Unknown,Blue,3317
708154833,Attrited Customer,39,F,2,Graduate,Single,Less than $40K,Blue,1438.3
721147383,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,2448
803973483,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,1546
788941983,Attrited Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,2013
715603233,Existing Customer,53,F,3,Uneducated,Married,$40K - $60K,Blue,2293
709945458,Existing Customer,52,M,3,Uneducated,Single,$60K - $80K,Blue,1438.3
714614133,Attrited Customer,53,F,3,Unknown,Married,Less than $40K,Blue,2819
768167358,Existing Customer,37,M,4,Doctorate,Single,$60K - $80K,Blue,1702
737967708,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,1611
712920633,Existing Customer,49,F,2,Unknown,Married,$40K - $60K,Blue,1438.3
780373233,Existing Customer,39,F,4,Unknown,Single,Less than $40K,Blue,2863
721384308,Existing Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,3272
712242633,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,2677
713610933,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,2708
714257958,Existing Customer,41,F,3,Doctorate,Single,Less than $40K,Blue,1738
772172883,Existing Customer,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,6145
720204558,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,1640
779635533,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,2348
804658833,Existing Customer,53,F,3,Unknown,Married,Less than $40K,Blue,1657
756691608,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,4554
806219808,Existing Customer,52,M,3,College,Unknown,$120K +,Blue,5119
826266483,Existing Customer,39,F,2,College,Single,Unknown,Blue,10600
775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,20769
787596558,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,7116
803205258,Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,2420
716041908,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,2082
708837858,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,2718
828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,5626
714487458,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,2920
711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,6526
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,1793
714036258,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,2798
788752833,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,2427
773108958,Existing Customer,55,F,2,Uneducated,Married,$40K - $60K,Blue,3011
782437008,Existing Customer,41,F,3,College,Married,Unknown,Blue,2255
710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,6479
827423433,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,7492
756919683,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,3632
779219208,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,1744
712342833,Existing Customer,52,F,2,Graduate,Married,Unknown,Blue,5905
721121283,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,2573
790006383,Existing Customer,45,M,0,Unknown,Married,$80K - $120K,Blue,9654
756989583,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,1605
717477783,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,10195
716614683,Existing Customer,49,M,3,College,Single,$60K - $80K,Gold,34516
789942033,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,10573
740784258,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,1789
711336033,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,7595
